N,p,k,rho,sep,rep,syn_idx,distribution,success_kmeans,success_hc,diff_sil_km,diff_sil_hc,diff_dist_km,diff_dist_hc,sil_real_km,sil_syn_km,dist_real_km,dist_syn_km
1000,5,3,0.4,0.1,3,1,normal,0,0,-0.00038827239807731617,0.0017937685881929955,-0.085112182267439,-0.26114717355530015,0.18739172197708073,0.18700344957900342,2.662250594202483,2.577138411935044
1000,5,3,0.4,0.1,3,2,gamma,0,0,-0.008532757827901777,0.016358961873752048,0.06978459253129099,0.05041474110019539,0.22717797358913017,0.2186452157612284,2.916522277868832,2.986306870400123
1000,5,3,0.4,0.1,3,2,normal,0,0,0.01068689387182345,0.009481955479814619,-0.05506580315020182,-0.18163614799408556,0.18739172197708073,0.19807861584890418,2.662250594202483,2.607184791052281
1000,5,3,0.4,0.1,3,3,gamma,0,0,-0.019315156490648078,-0.03862957456506377,-0.038265183149881477,0.16171046569023417,0.22717797358913017,0.2078628170984821,2.916522277868832,2.8782570947189505
1000,5,3,0.4,0.1,3,3,normal,0,0,0.0014720553118731938,-0.024340096302111813,-0.06723027722625075,-0.5750428465928454,0.18739172197708073,0.18886377728895393,2.662250594202483,2.5950203169762323
1000,5,3,0.4,0.1,3,4,gamma,0,0,-0.0019837800428942065,0.10728199481855641,-0.0630587345993785,-0.9326684744336653,0.22717797358913017,0.22519419354623596,2.916522277868832,2.8534635432694535
1000,5,3,0.4,0.1,3,4,normal,0,0,0.02173646644404592,0.03128060223090123,0.129442455257204,0.09605277146501168,0.18739172197708073,0.20912818842112665,2.662250594202483,2.791693049459687
1000,5,3,0.4,0.1,3,5,gamma,0,0,0.018261769097295183,0.01912776739450528,-0.0632468116055871,-0.9590216743961184,0.22717797358913017,0.24543974268642535,2.916522277868832,2.853275466263245
1000,5,3,0.4,0.1,3,5,normal,0,0,0.013400173005804122,0.013972919013663404,0.02389247616201695,0.09677935230795898,0.18739172197708073,0.20079189498288486,2.662250594202483,2.6861430703645
1000,5,3,0.4,0.1,3,6,gamma,0,0,-0.0015199139588822352,-0.05776886334810655,0.0019679989168981393,-0.9777378455144072,0.22717797358913017,0.22565805963024793,2.916522277868832,2.91849027678573
1000,5,3,0.4,0.1,3,6,normal,0,0,0.006450875505843057,0.01976127939874367,-0.034700860683902324,0.011919053715938155,0.18739172197708073,0.1938425974829238,2.662250594202483,2.6275497335185807
1000,5,3,0.4,0.1,3,7,gamma,0,0,-0.03175986896900945,-0.019011440181635725,-0.2772221039694669,-0.6984189359399657,0.22717797358913017,0.19541810462012071,2.916522277868832,2.639300173899365
1000,5,3,0.4,0.1,3,7,normal,0,0,0.01450811259022039,0.010744927825652034,-0.018134313172581962,-0.3765254794721793,0.18739172197708073,0.20189983456730112,2.662250594202483,2.644116281029901
1000,5,3,0.4,0.1,3,8,gamma,0,0,-0.019452337290468413,-0.04598814340257143,-0.15623412555433402,-1.1481219380936771,0.22717797358913017,0.20772563629866175,2.916522277868832,2.760288152314498
1000,5,3,0.4,0.1,3,8,normal,0,0,-0.001428675620758324,-0.01176749722792314,-0.024561896303721742,-0.4519126674366487,0.18739172197708073,0.1859630463563224,2.662250594202483,2.6376886978987613
1000,5,3,0.4,0.1,3,9,gamma,0,0,-0.006296522143548505,0.10062990683900161,-0.050105847542430304,-0.8933314781644199,0.22717797358913017,0.22088145144558166,2.916522277868832,2.8664164303264017
1000,5,3,0.4,0.1,3,9,normal,0,0,0.005966496937393678,0.0018393028963521185,0.006067942135609794,-0.11674943195799514,0.18739172197708073,0.1933582189144744,2.662250594202483,2.668318536338093
1000,5,3,0.4,0.1,4,10,gamma,0,0,0.01473537465387359,0.04512896081480089,0.09485609217485846,-0.2530017883307756,0.2178483755889039,0.2325837502427775,2.769159257042371,2.8640153492172296
1000,5,3,0.4,0.1,4,10,normal,0,0,-0.01467058264583751,-0.017505314365804686,-0.2060603665561893,-0.5574203381123994,0.18748363859751488,0.17281305595167737,2.6949662160928836,2.4889058495366942
1000,5,3,0.4,0.1,4,1,gamma,0,0,0.0006262612176951288,0.0582173686212791,-0.13114245042629413,-0.7198834504649358,0.2178483755889039,0.21847463680659904,2.769159257042371,2.638016806616077
1000,5,3,0.4,0.1,4,1,normal,0,0,0.012511699351747396,-0.015718007208917972,-0.18518766235721662,0.12258844346629383,0.18748363859751488,0.19999533794926228,2.6949662160928836,2.509778553735667
1000,5,3,0.4,0.1,4,2,gamma,0,0,0.01755510395055032,0.03308828910191297,0.11592321125812477,-0.6407296168443581,0.2178483755889039,0.23540347953945423,2.769159257042371,2.885082468300496
1000,5,3,0.4,0.1,4,2,normal,0,0,-0.01076057057360058,-0.028161161260974094,-0.13744242107593863,-0.5900885406487659,0.18748363859751488,0.1767230680239143,2.6949662160928836,2.557523795016945
1000,5,3,0.4,0.1,4,3,gamma,0,0,0.03225824570239799,0.05646702356273606,0.25555018584029465,-0.7830603403097722,0.2178483755889039,0.2501066212913019,2.769159257042371,3.0247094428826657
1000,5,3,0.4,0.1,4,3,normal,0,0,-0.004485816471941462,-0.03095680110087612,-0.10314853340857955,-0.3826030521129833,0.18748363859751488,0.18299782212557342,2.6949662160928836,2.591817682684304
1000,5,3,0.4,0.1,4,4,gamma,0,0,0.02289277146788321,0.06300755247861636,0.004857515292169712,-0.03828834846798079,0.2178483755889039,0.24074114705678712,2.769159257042371,2.774016772334541
1000,5,3,0.4,0.1,4,4,normal,0,0,-0.011760623478662413,-0.01952414888606438,-0.12351108098727526,-0.39652454178289664,0.18748363859751488,0.17572301511885247,2.6949662160928836,2.5714551351056083
1000,5,3,0.4,0.1,4,5,gamma,0,0,-0.016984102231085235,-0.012912455285624375,-0.17877362262758512,-0.48025537219591063,0.2178483755889039,0.20086427335781867,2.769159257042371,2.590385634414786
1000,5,3,0.4,0.1,4,5,normal,0,0,-0.008369924526775957,-0.025087153903348036,-0.14118329127714535,-0.5886938705889162,0.18748363859751488,0.17911371407073892,2.6949662160928836,2.553782924815738
1000,5,3,0.4,0.1,4,6,gamma,0,0,-0.01448395142598427,0.025680701844378873,-0.22679039502250253,-0.43623700776620655,0.2178483755889039,0.20336442416291964,2.769159257042371,2.5423688620198686
1000,5,3,0.4,0.1,4,6,normal,0,0,7.418831647384994e-05,-0.02275719539098392,-0.04227642796833786,-0.5425000626777425,0.18748363859751488,0.18755782691398873,2.6949662160928836,2.6526897881245457
1000,5,3,0.4,0.1,4,7,gamma,0,0,0.01839287148750357,0.0363437214827875,-0.021553077703164725,-0.704439208852579,0.2178483755889039,0.23624124707640748,2.769159257042371,2.7476061793392064
1000,5,3,0.4,0.1,4,7,normal,0,0,0.013726695190509591,0.0057405971853337345,0.0065558340463871545,0.0645459382810647,0.18748363859751488,0.20121033378802447,2.6949662160928836,2.7015220501392707
1000,5,3,0.4,0.1,4,8,gamma,0,0,0.002106114488731853,0.025879731609855183,-0.07498129512566276,-0.35896345283333897,0.2178483755889039,0.21995449007763576,2.769159257042371,2.6941779619167083
1000,5,3,0.4,0.1,4,8,normal,0,0,-0.0009724521784886253,-0.0008164699033581524,-0.10999143956878621,-0.5087956584723599,0.18748363859751488,0.18651118641902625,2.6949662160928836,2.5849747765240974
1000,5,3,0.4,0.1,4,9,gamma,0,0,-0.00900519666618152,0.016196203761289107,0.023755347692918427,0.1265513559061282,0.2178483755889039,0.2088431789227224,2.769159257042371,2.7929146047352895
1000,5,3,0.4,0.1,4,9,normal,0,0,-0.014195322891587758,-0.013764340575274453,-0.2540362727930834,-0.522163774912316,0.18748363859751488,0.17328831570592712,2.6949662160928836,2.4409299432998
1000,5,3,0.4,0.1,5,10,gamma,0,0,0.017323961037891245,-5.278745557166231e-05,0.007364014626506155,-0.380334172218026,0.20863547154117879,0.22595943257907003,2.772978668388888,2.780342683015394
1000,5,3,0.4,0.1,5,10,normal,0,0,0.006329659712153685,0.0278965831392049,0.046334305259116526,0.12972422843610776,0.183909129485825,0.19023878919797868,2.618244589321348,2.6645788945804645
1000,5,3,0.4,0.1,5,1,gamma,0,0,0.009431765335106895,0.0033006110093208862,0.058307541309504884,0.15560479304316877,0.20863547154117879,0.21806723687628568,2.772978668388888,2.831286209698393
1000,5,3,0.4,0.1,5,1,normal,0,0,0.0013908519027477084,0.0021453351558453904,0.0806755380568216,-0.35911954356011666,0.183909129485825,0.1852999813885727,2.618244589321348,2.6989201273781696
1000,5,3,0.4,0.1,5,2,gamma,0,0,0.010536851423315674,-0.019767474174230498,0.023515973861446327,-0.1157778609410749,0.20863547154117879,0.21917232296449446,2.772978668388888,2.7964946422503343
1000,5,3,0.4,0.1,5,2,normal,0,0,0.006613004308819614,0.00966739070518749,0.026918520116911093,-0.03500245825380066,0.183909129485825,0.1905221337946446,2.618244589321348,2.645163109438259
1000,5,3,0.4,0.1,5,3,gamma,0,0,0.01940156788192235,-0.014640008559098194,-0.0030467802741989125,0.12737835196960967,0.20863547154117879,0.22803703942310113,2.772978668388888,2.769931888114689
1000,5,3,0.4,0.1,5,3,normal,0,0,0.019391012298369426,0.012133134105398208,0.14596031691890188,0.2506830981144992,0.183909129485825,0.20330014178419442,2.618244589321348,2.76420490624025
1000,5,3,0.4,0.1,5,4,gamma,0,0,0.02970272516616898,0.07128374859493167,0.07533705820726189,-0.040603771479645445,0.20863547154117879,0.23833819670734777,2.772978668388888,2.84831572659615
1000,5,3,0.4,0.1,5,4,normal,0,0,0.013111102444303385,0.000294836417059241,0.0674764171539377,-0.2249754494773386,0.183909129485825,0.19702023193012838,2.618244589321348,2.6857210064752857
1000,5,3,0.4,0.1,5,5,gamma,0,0,0.00011641163524298004,0.09396919901658621,-0.24029397482831394,-0.07523830296557366,0.20863547154117879,0.20875188317642177,2.772978668388888,2.532684693560574
1000,5,3,0.4,0.1,5,5,normal,0,0,0.0003973793648240631,0.00393992484674055,-0.10338009172061602,-0.12447435531723094,0.183909129485825,0.18430650885064906,2.618244589321348,2.514864497600732
1000,5,3,0.4,0.1,5,6,gamma,0,0,0.02068954142846166,0.08360737590428333,0.13301961431856313,-0.13875232488207834,0.20863547154117879,0.22932501296964045,2.772978668388888,2.905998282707451
1000,5,3,0.4,0.1,5,6,normal,0,0,0.03347893195020937,0.02007999008416625,0.18912048786167368,-0.04038165354957579,0.183909129485825,0.21738806143603437,2.618244589321348,2.8073650771830216
1000,5,3,0.4,0.1,5,7,gamma,0,0,0.002300022481440761,-0.011299877177627121,-0.05942707745858922,0.3436816110780243,0.20863547154117879,0.21093549402261955,2.772978668388888,2.7135515909302987
1000,5,3,0.4,0.1,5,7,normal,0,0,0.022615416014465928,0.016143385044133957,0.1535129632652681,0.07895369130251373,0.183909129485825,0.20652454550029092,2.618244589321348,2.771757552586616
1000,5,3,0.4,0.1,5,8,gamma,0,0,0.012068315955815423,0.006996017851992997,-0.028797636837332607,0.07830592816749427,0.20863547154117879,0.2207037874969942,2.772978668388888,2.7441810315515553
1000,5,3,0.4,0.1,5,8,normal,0,0,0.026201352191648958,0.05817100188892729,0.24413194543895012,0.604610849499724,0.183909129485825,0.21011048167747395,2.618244589321348,2.862376534760298
1000,5,3,0.4,0.1,5,9,gamma,0,0,-0.0003564931176144315,0.01138674636154044,0.12959398261225452,0.4563781912849336,0.20863547154117879,0.20827897842356435,2.772978668388888,2.9025726510011425
1000,5,3,0.4,0.1,5,9,normal,0,0,0.020587380687869083,0.019710697835458424,0.09308684077042928,0.13684716348065384,0.183909129485825,0.20449651017369408,2.618244589321348,2.7113314300917772
1000,5,3,0.4,10.0,1,10,gamma,1,1,0.0038193771504796414,0.003793317700062304,0.02931129288978207,0.02861662423371314,0.6751203952569723,0.678939772407452,3.5445670006271803,3.5738782935169624
1000,5,3,0.4,10.0,1,10,normal,1,1,-0.007595081363815703,-0.007595081363815703,-0.01896305095024209,-0.0189630509502412,0.7093084861428182,0.7017134047790025,3.621034286529234,3.602071235578992
1000,5,3,0.4,10.0,1,1,gamma,1,1,0.017389991863696275,0.016861373180578787,0.013394331400209403,0.012562209300373883,0.6751203952569723,0.6925103871206686,3.5445670006271803,3.5579613320273897
1000,5,3,0.4,10.0,1,1,normal,1,1,0.0021047008505562514,0.0021047008505562514,0.015248507096041752,0.015248507096041752,0.7093084861428182,0.7114131869933744,3.621034286529234,3.6362827936252757
1000,5,3,0.4,10.0,1,2,gamma,1,1,-0.007486079378275945,-0.007512138828693282,0.12285397191553304,0.12215930325946411,0.6751203952569723,0.6676343158786964,3.5445670006271803,3.6674209725427134
1000,5,3,0.4,10.0,1,2,normal,1,1,-0.0022695858232548716,-0.0022695858232548716,0.019177672677969326,0.019177672677968882,0.7093084861428182,0.7070389003195633,3.621034286529234,3.6402119592072033
1000,5,3,0.4,10.0,1,3,gamma,1,1,0.006357688365637548,0.005160970413880417,0.015073923653895704,0.014795080373449565,0.6751203952569723,0.6814780836226099,3.5445670006271803,3.559640924281076
1000,5,3,0.4,10.0,1,3,normal,1,1,-0.002110361326277066,-0.002110361326277066,-0.005212432815540513,-0.005212432815541401,0.7093084861428182,0.7071981248165411,3.621034286529234,3.6158218537136935
1000,5,3,0.4,10.0,1,4,gamma,1,1,0.0008544618003412108,0.0008284023499238735,0.004806552331598102,0.004111883675529171,0.6751203952569723,0.6759748570573135,3.5445670006271803,3.5493735529587784
1000,5,3,0.4,10.0,1,4,normal,1,1,0.003600892488144325,0.003600892488144325,0.04921005422168889,0.04921005422168934,0.7093084861428182,0.7129093786309625,3.621034286529234,3.670244340750923
1000,5,3,0.4,10.0,1,5,gamma,1,1,-0.020338065961765683,-0.021178765712250414,0.009332013743400758,-0.0059898860820091215,0.6751203952569723,0.6547823292952066,3.5445670006271803,3.553899014370581
1000,5,3,0.4,10.0,1,5,normal,1,1,-0.010318648534679231,-0.01036810625790996,-0.03992453297081511,-0.03992408721639018,0.7093084861428182,0.6989898376081389,3.621034286529234,3.581109753558419
1000,5,3,0.4,10.0,1,6,gamma,1,1,0.00946074828326926,0.00930211891152366,-0.0025046874422258725,-0.005013340135311406,0.6751203952569723,0.6845811435402416,3.5445670006271803,3.5420623131849545
1000,5,3,0.4,10.0,1,6,normal,1,1,-0.003374750288028472,-0.003629815988551832,0.00736720542437963,0.007794267562464707,0.7093084861428182,0.7059337358547897,3.621034286529234,3.6284014919536136
1000,5,3,0.4,10.0,1,7,gamma,1,1,0.002061689630626584,0.0018930341966179043,0.024409099434550274,0.02709217256743557,0.6751203952569723,0.6771820848875989,3.5445670006271803,3.5689761000617306
1000,5,3,0.4,10.0,1,7,normal,1,1,0.004899708641923239,0.004899708641923239,0.020499486489656604,0.020499486489656604,0.7093084861428182,0.7142081947847414,3.621034286529234,3.6415337730188906
1000,5,3,0.4,10.0,1,8,gamma,1,1,0.003586430432798493,0.003560370982381156,-0.008619654508531305,-0.009314323164600236,0.6751203952569723,0.6787068256897708,3.5445670006271803,3.535947346118649
1000,5,3,0.4,10.0,1,8,normal,1,1,-0.006171732175488054,-0.006171732175488054,0.02118022879034598,0.02118022879034598,0.7093084861428182,0.7031367539673301,3.621034286529234,3.64221451531958
1000,5,3,0.4,10.0,1,9,gamma,1,1,0.007093820751731372,0.007067761301314035,0.0159707357433736,0.015276067087304668,0.6751203952569723,0.6822142160087037,3.5445670006271803,3.560537736370554
1000,5,3,0.4,10.0,1,9,normal,1,1,8.501760714618722e-05,8.501760714618722e-05,-0.003908716488834063,-0.003908716488834951,0.7093084861428182,0.7093935037499643,3.621034286529234,3.6171255700404
1000,5,3,0.4,10.0,2,10,gamma,1,1,-0.02781440790060752,-0.03123420943203048,-0.06360273707405995,-0.07136638900753933,0.6271498789012641,0.5993354710006565,3.4344611869498345,3.3708584498757745
1000,5,3,0.4,10.0,2,10,normal,1,1,0.00037042449345425776,0.0005969205199789496,0.007439706340694574,0.012048813085687726,0.633515748254107,0.6338861727475612,3.507713484223915,3.5151531905646096
1000,5,3,0.4,10.0,2,1,gamma,1,1,-0.017398102167181184,-0.01916328485685137,-0.02923907390916236,-0.035473162697504,0.6271498789012641,0.6097517767340829,3.4344611869498345,3.405222113040672
1000,5,3,0.4,10.0,2,1,normal,1,1,0.01298620319381949,0.012277302252990174,0.023784781518962017,0.0237307112420182,0.633515748254107,0.6465019514479264,3.507713484223915,3.531498265742877
1000,5,3,0.4,10.0,2,2,gamma,1,1,0.004066027248277315,0.0029792154734652465,0.006190419448917961,-0.0009570650564612038,0.6271498789012641,0.6312159061495414,3.4344611869498345,3.4406516063987524
1000,5,3,0.4,10.0,2,2,normal,1,1,-0.0015936529985642878,-0.0018460096371921697,-0.014801886039606416,-0.013419920475801206,0.633515748254107,0.6319220952555427,3.507713484223915,3.4929115981843086
1000,5,3,0.4,10.0,2,3,gamma,1,1,-0.03837761977977272,-0.041238530985411304,-0.08363967521678273,-0.09292468994087821,0.6271498789012641,0.5887722591214913,3.4344611869498345,3.3508215117330518
1000,5,3,0.4,10.0,2,3,normal,1,1,-0.008589434265210194,-0.008378125707005246,-0.04077157273052867,-0.035843664677588816,0.633515748254107,0.6249263139888968,3.507713484223915,3.4669419114933864
1000,5,3,0.4,10.0,2,4,gamma,1,1,-0.007385079961688579,-0.007385079961688579,-0.024498760190964752,-0.024498760190964752,0.6271498789012641,0.6197647989395755,3.4344611869498345,3.4099624267588697
1000,5,3,0.4,10.0,2,4,normal,1,1,-0.0031668934153631367,-0.00291927709821882,-0.011536241766953115,-0.00808169561586558,0.633515748254107,0.6303488548387438,3.507713484223915,3.496177242456962
1000,5,3,0.4,10.0,2,5,gamma,1,1,0.011069664785963163,0.011057690451759639,0.03110655462902434,0.03104230682816711,0.6271498789012641,0.6382195436872272,3.4344611869498345,3.465567741578859
1000,5,3,0.4,10.0,2,5,normal,1,1,0.003238349289021447,0.003449657847226395,0.011803303952480082,0.016731212005419938,0.633515748254107,0.6367540975431284,3.507713484223915,3.519516788176395
1000,5,3,0.4,10.0,2,6,gamma,1,1,-0.005907315742794683,-0.0077324120562624055,-0.012301700020421968,-0.022488324079081412,0.6271498789012641,0.6212425631584694,3.4344611869498345,3.4221594869294125
1000,5,3,0.4,10.0,2,6,normal,1,1,0.012190408145830278,0.0121688671094895,-0.003896815880502391,0.0015634451250563508,0.633515748254107,0.6457061563999372,3.507713484223915,3.5038166683434127
1000,5,3,0.4,10.0,2,7,gamma,1,1,0.006396575174919206,0.005049373716003114,0.010602899020911494,0.0038736010408708665,0.6271498789012641,0.6335464540761833,3.4344611869498345,3.445064085970746
1000,5,3,0.4,10.0,2,7,normal,1,1,-0.012521227109064004,-0.012379823026559822,-0.011203611668645141,-0.008219024941555464,0.633515748254107,0.6209945211450429,3.507713484223915,3.49650987255527
1000,5,3,0.4,10.0,2,8,gamma,1,1,-0.014867866475025249,-0.015540413350826787,-0.03683136893203853,-0.04022036277276664,0.6271498789012641,0.6122820124262388,3.4344611869498345,3.397629818017796
1000,5,3,0.4,10.0,2,8,normal,1,1,0.004730039623209836,0.004125845398790684,-0.028423473998437476,-0.026426556739705287,0.633515748254107,0.6382457878773168,3.507713484223915,3.4792900102254776
1000,5,3,0.4,10.0,2,9,gamma,1,1,-0.008745163382613108,-0.010387036507144232,-0.02030074981751273,-0.0226562700451014,0.6271498789012641,0.618404715518651,3.4344611869498345,3.4141604371323218
1000,5,3,0.4,10.0,2,9,normal,1,1,-0.022157538588798653,-0.02293750382966986,-0.044409537213599304,-0.03978788140971856,0.633515748254107,0.6113582096653083,3.507713484223915,3.4633039470103157
1000,5,3,0.4,10.0,3,10,gamma,1,1,-0.00013393326060395783,-0.0001936134149426172,0.01306061755928134,0.01148299754188864,0.6293201823010529,0.629186249040449,3.457042477253225,3.4701030948125062
1000,5,3,0.4,10.0,3,10,normal,1,1,-0.015545957715442094,-0.01683024426597768,-0.04219594061479137,-0.044374081557333245,0.6268356769746303,0.6112897192591882,3.4855385241567576,3.443342583541966
1000,5,3,0.4,10.0,3,1,gamma,1,1,-0.002199183344487876,-0.002199183344487876,0.013683849467430065,0.01368384946742962,0.6293201823010529,0.627120998956565,3.457042477253225,3.470726326720655
1000,5,3,0.4,10.0,3,1,normal,1,1,-0.01743193832584089,-0.018391361449081045,-0.001169749800144615,-0.0003251914016395574,0.6268356769746303,0.6094037386487894,3.4855385241567576,3.484368774356613
1000,5,3,0.4,10.0,3,2,gamma,1,1,-0.006126228891789265,-0.006126228891789265,0.005339948023662,0.005339948023662,0.6293201823010529,0.6231939534092636,3.457042477253225,3.462382425276887
1000,5,3,0.4,10.0,3,2,normal,1,1,-0.0014667693826539985,-0.003375863696467696,0.020364531136203734,0.023469408101455258,0.6268356769746303,0.6253689075919763,3.4855385241567576,3.5059030552929613
1000,5,3,0.4,10.0,3,3,gamma,1,1,-0.003859314141440029,-0.003859314141440029,-0.006996847962593922,-0.006996847962593922,0.6293201823010529,0.6254608681596129,3.457042477253225,3.450045629290631
1000,5,3,0.4,10.0,3,3,normal,1,1,-0.01380609419341805,-0.01885307852135465,-0.025935704784402436,-0.04244136877529714,0.6268356769746303,0.6130295827812122,3.4855385241567576,3.459602819372355
1000,5,3,0.4,10.0,3,4,gamma,1,1,-0.010491967546262693,-0.010491967546262693,-0.04380019054751827,-0.04380019054751827,0.6293201823010529,0.6188282147547902,3.457042477253225,3.4132422867057066
1000,5,3,0.4,10.0,3,4,normal,1,1,-0.011072646639950667,-0.012501724076077303,-0.017301727499533293,-0.022870317505785387,0.6268356769746303,0.6157630303346796,3.4855385241567576,3.4682367966572243
1000,5,3,0.4,10.0,3,5,gamma,1,1,0.005682728132636705,0.0053994667969352594,0.0595984879331346,0.055024197083826554,0.6293201823010529,0.6350029104336896,3.457042477253225,3.5166409651863595
1000,5,3,0.4,10.0,3,5,normal,1,1,-0.016760930526105722,-0.016760930526105722,-0.03810844135735181,-0.03810844135735181,0.6268356769746303,0.6100747464485246,3.4855385241567576,3.4474300827994058
1000,5,3,0.4,10.0,3,6,gamma,1,1,0.0037756650889742005,0.0037756650889742005,-0.01055033281092932,-0.01055033281092932,0.6293201823010529,0.6330958473900271,3.457042477253225,3.4464921444422956
1000,5,3,0.4,10.0,3,6,normal,1,1,-0.011408933303842739,-0.012830254556142395,0.0005525318275423352,0.0011580869520129156,0.6268356769746303,0.6154267436707875,3.4855385241567576,3.4860910559843
1000,5,3,0.4,10.0,3,7,gamma,1,1,-0.0007592945946635066,-0.0010917764401950913,0.0103395509770432,0.012972391322014332,0.6293201823010529,0.6285608877063894,3.457042477253225,3.467382028230268
1000,5,3,0.4,10.0,3,7,normal,1,1,-0.0014841589124494625,-0.004368782090059198,0.018501802249713428,0.008377639289793848,0.6268356769746303,0.6253515180621808,3.4855385241567576,3.504040326406471
1000,5,3,0.4,10.0,3,8,gamma,1,1,0.013824023018311205,0.013267202296209368,0.027448737799181444,0.027868829037551723,0.6293201823010529,0.6431442053193641,3.457042477253225,3.4844912150524063
1000,5,3,0.4,10.0,3,8,normal,1,1,-0.03140978213435064,-0.0365605799486598,-0.04786424898692143,-0.04760899670974261,0.6268356769746303,0.5954258948402796,3.4855385241567576,3.437674275169836
1000,5,3,0.4,10.0,3,9,gamma,1,1,-0.004362245106018903,-0.004362245106018903,0.022258300728555724,0.022258300728555724,0.6293201823010529,0.624957937195034,3.457042477253225,3.4793007779817806
1000,5,3,0.4,10.0,3,9,normal,1,1,-0.01566413279416512,-0.016377900619790164,-0.032513392331877444,-0.03477431485661775,0.6268356769746303,0.6111715441804652,3.4855385241567576,3.45302513182488
1000,5,3,0.4,10.0,4,10,gamma,1,1,0.012954058907324373,0.013069932329550782,0.025321522895517035,0.025412707128072753,0.6556480963338134,0.6686021552411378,3.4858252398929075,3.5111467627884245
1000,5,3,0.4,10.0,4,10,normal,1,1,-0.0032659823184361114,-0.0032659823184361114,0.06630254221339626,0.06630254221339626,0.5814214617260054,0.5781554794075693,3.3745584856916615,3.4408610279050578
1000,5,3,0.4,10.0,4,1,gamma,1,1,-0.01680355901247277,-0.016642213557309993,-0.04180813694460461,-0.04098616342629091,0.6556480963338134,0.6388445373213406,3.4858252398929075,3.444017102948303
1000,5,3,0.4,10.0,4,1,normal,1,1,0.003498642681204034,0.003498642681204034,-0.027559718112339482,-0.027559718112339038,0.5814214617260054,0.5849201044072094,3.3745584856916615,3.346998767579322
1000,5,3,0.4,10.0,4,2,gamma,1,1,-0.01106809457721003,-0.011654402904381023,-0.019256738423750974,-0.01988096804472894,0.6556480963338134,0.6445800017566033,3.4858252398929075,3.4665685014691565
1000,5,3,0.4,10.0,4,2,normal,1,1,0.01264136258710058,0.01264136258710058,0.13058709316891504,0.13058709316891592,0.5814214617260054,0.594062824313106,3.3745584856916615,3.5051455788605765
1000,5,3,0.4,10.0,4,3,gamma,1,1,-0.014202197111536363,-0.01396234421033904,-0.02513825028882488,-0.022968054129734128,0.6556480963338134,0.641445899222277,3.4858252398929075,3.4606869896040826
1000,5,3,0.4,10.0,4,3,normal,1,1,-0.01151423324177936,-0.01151423324177936,-0.03537409454728291,-0.03537409454728291,0.5814214617260054,0.569907228484226,3.3745584856916615,3.3391843911443786
1000,5,3,0.4,10.0,4,4,gamma,1,1,0.0030287392151761017,0.0032800785546701627,0.018842007086052437,0.020479692688650353,0.6556480963338134,0.6586768355489895,3.4858252398929075,3.50466724697896
1000,5,3,0.4,10.0,4,4,normal,1,1,-0.0012068922931334214,-0.0012068922931334214,0.003647766500375127,0.003647766500375127,0.5814214617260054,0.580214569432872,3.3745584856916615,3.3782062521920366
1000,5,3,0.4,10.0,4,5,gamma,1,1,-0.006460281302104409,-0.007307764358728597,-0.016583344543493528,-0.01846717661515207,0.6556480963338134,0.649187815031709,3.4858252398929075,3.469241895349414
1000,5,3,0.4,10.0,4,5,normal,1,1,0.011004988331769772,0.011004988331769772,0.008913075594004116,0.008913075594004116,0.5814214617260054,0.5924264500577752,3.3745584856916615,3.3834715612856656
1000,5,3,0.4,10.0,4,6,gamma,1,1,-0.0007957902808843897,-0.0014260842907267701,0.0036888150764791128,0.00204567481445439,0.6556480963338134,0.654852306052929,3.4858252398929075,3.4895140549693866
1000,5,3,0.4,10.0,4,6,normal,1,1,-0.00215759512649516,-0.00215759512649516,0.002265487778797759,0.002265487778797759,0.5814214617260054,0.5792638665995102,3.3745584856916615,3.3768239734704593
1000,5,3,0.4,10.0,4,7,gamma,1,1,0.0038820895202894556,0.0016488565934552613,0.00343555072794155,0.00047411657962292963,0.6556480963338134,0.6595301858541028,3.4858252398929075,3.489260790620849
1000,5,3,0.4,10.0,4,7,normal,1,1,-0.011462715575003779,-0.011462715575003779,0.04357255991205777,0.04357255991205777,0.5814214617260054,0.5699587461510016,3.3745584856916615,3.4181310456037193
1000,5,3,0.4,10.0,4,8,gamma,1,1,-0.0024520792698131677,-0.002212226368615844,0.001490577822803374,0.0036607739818945717,0.6556480963338134,0.6531960170640002,3.4858252398929075,3.487315817715711
1000,5,3,0.4,10.0,4,8,normal,1,1,-0.003358114846609861,-0.003358114846609861,0.06112577252244966,0.06112577252244966,0.5814214617260054,0.5780633468793955,3.3745584856916615,3.435684258214111
1000,5,3,0.4,10.0,4,9,gamma,1,1,-0.007630418806776174,-0.007961862224510785,-0.00835446020949604,-0.007994601764223397,0.6556480963338134,0.6480176775270372,3.4858252398929075,3.4774707796834115
1000,5,3,0.4,10.0,4,9,normal,1,1,0.015354590790951028,0.015354590790951028,0.07782941119285125,0.07782941119285125,0.5814214617260054,0.5967760525169564,3.3745584856916615,3.4523878968845128
1000,5,3,0.4,10.0,5,10,gamma,1,1,0.007518659590694532,0.005875619495839257,-0.017533539936635645,-0.02321368424327419,0.6761420761035809,0.6836607356942754,3.557183869631247,3.5396503296946116
1000,5,3,0.4,10.0,5,10,normal,1,1,-0.015140771541589548,-0.016525491983170326,-0.0025618630007491205,-0.0015805162171069753,0.5513608676794586,0.536220096137869,3.2994281018355527,3.2968662388348036
