method,N,p,k,rho,sep,distribution,rep,syn_idx,success_kmeans,success_hc,diff_sil_km,diff_sil_hc,diff_dist_km,diff_dist_hc,sil_real_km,sil_syn_km,sil_real_hc,sil_syn_hc,dist_real_km,dist_syn_km,dist_real_hc,dist_syn_hc
cart,1000,5,3,0.4,6.0,normal,5,23,1,0,-0.023378600541014094,-0.04047996619980587,0.04586018467217601,0.0637665367931497,0.4277597950248237,0.4043811944838096,0.42340736527106665,0.3829273990712608,1.2587909709402747,1.3046511556124507,1.2678077373350183,1.331574274128168
cart,1000,5,4,0.4,0.1,gamma,1,81,0,0,-0.007512409949399834,0.021930356127181527,-0.047088035649711646,-0.019295892516454805,0.20877003669032063,0.2012576267409208,0.16806409872631445,0.18999445485349598,1.6233660979479003,1.5762780622981887,1.7048068706078447,1.68551097809139
cart,1000,5,4,0.4,0.1,gamma,2,81,0,0,0.000819115345035426,0.0015194818177421965,-0.06631605025406695,-0.0012658332499886349,0.24309489144953525,0.24391400679457068,0.21540299887127393,0.21692248068901612,1.6209817046127208,1.554665654358654,1.6578963396703248,1.6566305064203362
cart,1000,5,4,0.4,0.1,gamma,3,81,0,0,0.0338504831214127,0.09135240459856694,-0.020345828211144834,0.12016994571630657,0.24230371788950317,0.27615420101091587,0.14313425861387408,0.23448666321244102,1.6995558928696535,1.6792100646585086,1.6457870532372074,1.765956998953514
cart,1000,5,4,0.4,0.1,gamma,4,81,0,0,0.034330634839359025,0.121624616557338,0.026522650486199728,0.0637357140750967,0.20977372811277717,0.2441043629521362,0.12672483873557583,0.24834945529291383,1.5678539612493814,1.594376611735581,1.5529192697864687,1.6166549838615654
cart,1000,5,4,0.4,0.1,gamma,5,81,0,0,-0.04501039773462795,0.04366468374382611,-0.011934096318875431,9.052742993231888e-06,0.2275522347008371,0.18254183696620915,0.12063191113106729,0.1642965948748934,1.6645159906455504,1.652581894326675,1.7216379188355704,1.7216469715785636
cart,1000,5,4,0.0,2.0,gamma,1,59,0,0,0.011235070061567404,-0.009341306497931579,0.01380613236108963,-0.0269090748625036,0.2126481952867635,0.2238832653483309,0.17006293982617726,0.16072163332824568,1.607420071249994,1.6212262036110836,1.696148751752292,1.6692396768897884
cart,1000,5,4,0.0,2.0,gamma,2,59,0,0,0.020826455489933032,-0.012560081829278896,-0.023291343356381056,-0.19620759239091456,0.18727852617771748,0.2081049816676505,0.1628683075666827,0.1503082257374038,1.657370313634761,1.63407897027838,1.86176189021524,1.6655542978243254
cart,1000,5,4,0.0,2.0,gamma,3,59,0,0,0.011591847997342253,0.007500916012042502,-0.07855772123698435,-0.09049534238424117,0.20486469252177386,0.21645654051911611,0.16142963780360076,0.16893055381564326,1.6077908345358818,1.5292331132988974,1.6748448941685825,1.5843495517843413
cart,1000,5,4,0.0,2.0,gamma,4,59,0,0,0.01039746306192052,0.04012703610322754,0.0003459983824871671,0.02769249344797542,0.19083535285572062,0.20123281591764114,0.12683143291625576,0.1669584690194833,1.67762002514117,1.677966023523657,1.6717519464083357,1.699444439856311
cart,1000,5,4,0.0,2.0,gamma,5,59,0,0,0.007558803702555933,-0.010025957266469876,-0.029525579128617085,-0.0671545542420584,0.19942710866886,0.20698591237141592,0.17762377304388646,0.1675978157774166,1.5680201758481274,1.5384945967195103,1.6419581400486574,1.574803585806599
cart,1000,5,2,0.0,6.0,normal,1,8,1,1,0.0021281935489503856,0.003641311471701325,0.00044006489530690196,-0.001306926644696782,0.44660173433517125,0.44872992788412164,0.44455617062467784,0.44819748209637916,1.4716819008831574,1.4721219657784643,1.474010993879856,1.4727040672351592
cart,1000,5,2,0.0,6.0,normal,2,8,1,1,-0.004341013837044383,-0.00657060911855889,0.009848329345477858,0.012249878964130989,0.41580957435358584,0.41146856051654146,0.41472713395526045,0.40815652483670156,1.5365974145623318,1.5464457439078096,1.537971567321546,1.550221446285677
cart,1000,5,2,0.0,6.0,normal,3,8,1,1,-0.0019640931357705615,-0.009413822731162036,0.0015324135221981283,0.008244076041503012,0.40286385222259696,0.4008997590868264,0.40065005823283034,0.3912362355016683,1.5466394496883216,1.5481718632105197,1.5497720986971335,1.5580161747386365
cart,1000,5,2,0.0,6.0,normal,4,8,1,1,-0.01138755425033805,-0.011009641407226156,0.02052565625849523,0.02052568860705084,0.49742855560720467,0.4860410013568666,0.49632531239879235,0.4853156709915662,1.3587513047779232,1.3792769610364184,1.3599602987023962,1.380485987309447
cart,1000,5,2,0.0,6.0,normal,5,8,1,1,-0.003841200470179662,-0.00862503424119948,0.0001836893937989803,0.0023985747857020456,0.43776971562763445,0.4339285151574548,0.43747274933696606,0.4288477150957666,1.487481426447996,1.487665115841795,1.487707620099998,1.4901061948857
cart,1000,5,4,0.4,2.0,gamma,1,67,0,0,0.0007859146358920321,0.034261917340708395,0.08836619902188225,0.14238659399568565,0.18686767860412595,0.18765359324001799,0.12468556515951267,0.15894748250022106,1.611692050065339,1.7000582490872214,1.574665414661016,1.7170520086567016
cart,1000,5,4,0.4,2.0,gamma,2,67,0,0,-0.009005936362911415,-0.011408991077039576,-0.005476826537561097,0.03312790455022241,0.2059776516279744,0.196971715265063,0.16521713410594377,0.1538081430289042,1.6053993497644403,1.5999225232268792,1.5741215211243669,1.6072494256745893
cart,1000,5,4,0.4,2.0,gamma,3,67,0,0,0.006506598440097655,0.007210528333205318,-0.0510197334841509,-0.06634113140556841,0.16993101985294895,0.1764376182930466,0.13127666549140093,0.13848719382460625,1.6271196193528592,1.5760998858687083,1.663881273224092,1.5975401418185236
cart,1000,5,4,0.4,2.0,gamma,4,67,0,0,0.013653895246107217,0.018462967844281974,-0.09387418618563181,0.05978619925338613,0.18605874410902426,0.19971263935513148,0.1476672583949095,0.16613022623919146,1.6080459920973695,1.5141718059117377,1.5832105694892389,1.642996768742625
cart,1000,5,4,0.4,2.0,gamma,5,67,0,0,0.021562962016954623,0.015002703986715354,0.036656612766147845,-0.052116749037963706,0.2251889079148143,0.24675186993176892,0.16613268473676066,0.181135388723476,1.5128434229260566,1.5495000356922044,1.6395184147981492,1.5874016657601855
cart,1000,5,3,0.0,6.0,normal,1,1,0,0,-0.012732922767961896,-0.012555998058495332,0.02413089105105115,0.02445840833598334,0.4024233349066726,0.3896904121387107,0.39978230166777556,0.38722630360928023,1.2033880745697625,1.2275189656208136,1.2060808764238102,1.2305392847597936
cart,1000,5,3,0.0,6.0,normal,2,1,1,1,-0.015044404895435404,-0.026864297113882885,0.015938292919476904,0.023654366948555383,0.49042910078572716,0.47538469589029175,0.4879398426518216,0.4610755455379387,1.1879232973376073,1.2038615902570842,1.1902726538458615,1.2139270207944168
cart,1000,5,3,0.0,6.0,normal,3,1,1,1,-0.026663356848149522,-0.03729210882997547,0.05613535661282931,0.06732236872543251,0.4995186888493142,0.4728553320011647,0.4959632067201738,0.45867109789019833,1.1254924502774586,1.181627806890288,1.1285205873151805,1.195842956040613
cart,1000,5,3,0.0,6.0,normal,4,1,1,1,-0.010717674968099056,-0.011674078244241937,0.006516031093068975,0.006695560799243161,0.5112004916216085,0.5004828166535095,0.5109885619459463,0.4993144837017044,1.121222734625473,1.127738765718542,1.121560183752271,1.1282557445515142
cart,1000,5,3,0.0,6.0,normal,5,1,0,0,-0.008012541678466822,-0.010412418449357752,0.007838940946284456,0.011277350727303848,0.41060625141895274,0.4025937097404859,0.40897630590364753,0.3985638874542898,1.2108476133888986,1.218686554335183,1.2124622813997255,1.2237396321270293
cart,1000,5,3,0.4,2.0,normal,1,28,0,0,-0.011589846649718183,-0.022592747565552768,0.03233796660406907,-0.0464234249134039,0.2255260610603837,0.21393621441066552,0.16695469120966078,0.144361943644108,1.604568917334502,1.636906883938571,1.6562538093401338,1.6098303844267299
cart,1000,5,3,0.4,2.0,normal,2,28,0,0,-0.0007601961453093387,0.009565004699034485,0.01391459632977865,-0.07614864843481439,0.19956148234367885,0.1988012861983695,0.16098477386016952,0.170549778559204,1.6073584810813053,1.621273077411084,1.6353081166373418,1.5591594682025274
cart,1000,5,3,0.4,2.0,normal,3,28,0,0,-0.011521856072972653,0.03794184590014024,0.011674256715110465,-0.07037122396422402,0.19324722171671482,0.18172536564374217,0.1182606985242792,0.15620254442441944,1.6702446652814393,1.6819189219965498,1.759084604730771,1.688713380766547
cart,1000,5,3,0.4,2.0,normal,4,28,0,0,-0.0075042033152544485,0.026387487144154037,0.012000976118772266,0.025459438357629427,0.20385891565722994,0.1963547123419755,0.14567496284705597,0.17206244999121,1.6815360615933592,1.6935370377121315,1.6969960385499607,1.7224554769075902
cart,1000,5,3,0.4,2.0,normal,5,28,0,0,0.0009121307902154596,0.019714785022453385,0.010551568092433516,-0.035787289357102736,0.20392279313859704,0.2048349239288125,0.1485285540063784,0.1682433390288318,1.6311491357197092,1.6417007038121427,1.7062531728497443,1.6704658834926416
cart,1000,5,4,0.0,6.0,gamma,1,60,0,0,-0.004196300876048831,-0.006825732020944275,0.005171589187407899,0.007382843079363877,0.4574944314052212,0.4532981305291724,0.45428736424628924,0.44746163222534496,0.9768246240994505,0.9819962132868584,0.9824501215366392,0.9898329646160031
cart,1000,5,4,0.0,6.0,gamma,2,60,0,0,0.00028827169753115056,0.0282333511177712,0.0020694797532208042,-0.013174083155971683,0.4640616247348429,0.46434989643237407,0.43155082925550603,0.45978418037327723,0.993173139036112,0.9952426187893328,1.0172986473831769,1.0041245642272052
cart,1000,5,4,0.0,6.0,gamma,3,60,1,1,-0.017004906777216833,-0.017715970954081173,0.021728304283774813,0.025322377114223693,0.46047881340574276,0.4434739066285259,0.45628153515237174,0.43856556419829057,1.1451394675865065,1.1668677718702813,1.1500508688683477,1.1753732459825714
cart,1000,5,4,0.0,6.0,gamma,4,60,1,1,-0.004445064012425282,-0.00524219914912899,0.01855046188589715,0.017722305412581907,0.5057866576557675,0.5013415936433422,0.5022828011851457,0.4970406020360167,0.9655815292507117,0.9841319911366089,0.9715666421261138,0.9892889475386957
cart,1000,5,4,0.0,6.0,gamma,5,60,1,1,0.005462546182562589,-0.0018094214532204944,-0.007608929485977467,0.0031536497311649425,0.516612024749999,0.5220745709325616,0.514370702995602,0.5125612815423815,0.9843082203012387,0.9766992908152612,0.9859691560311459,0.9891228057623108
cart,1000,5,3,0.0,0.1,gamma,1,99,0,0,-0.010414888061321653,-0.0011666606297454918,-0.04070637347687356,0.034824525902418246,0.19310087802851908,0.18268598996719743,0.14925213855967434,0.14808547792992885,1.8040768036227375,1.763370430145864,1.8210958827807715,1.8559204086831897
cart,1000,5,3,0.0,0.1,gamma,2,99,0,0,0.004252483870008039,-0.02483139142488927,-0.018514665103164907,-0.1582986095038066,0.19541413208662878,0.19966661595663682,0.16965920812928892,0.14482781670439965,1.8198306923596057,1.8013160272564408,1.8721088176814475,1.713810208177641
cart,1000,5,3,0.0,0.1,gamma,3,99,0,0,0.020672708239439203,0.0020161154426861783,-0.07582231772501835,-0.11543729780307288,0.18661752672413368,0.20729023496357288,0.14025407476191337,0.14227019020459955,1.863768734599472,1.7879464168744537,1.849192632587167,1.7337553347840942
cart,1000,5,3,0.0,0.1,gamma,4,99,0,0,0.014997506512855807,0.014411695435304045,0.010094653637939821,-0.024537126728839453,0.20070471493685876,0.21570222144971457,0.12317907266831643,0.13759076810362048,1.8378505672608643,1.847945220898804,1.8092320901421317,1.7846949634132923
cart,1000,5,3,0.0,0.1,gamma,5,99,0,0,-0.012407215683921613,0.03107291674857751,-0.0016753814077925533,0.11297291280240862,0.19865899831236264,0.18625178262844103,0.14311478956084686,0.17418770630942437,1.8628431972600523,1.8611678158522598,1.7866345396766983,1.899607452479107
cart,1000,5,4,0.4,6.0,gamma,1,70,1,1,-0.011418093754455683,-0.01264933334908136,0.014982672449159073,0.0172102296727894,0.5247000868431693,0.5132819930887136,0.5240940798543039,0.5114447465052225,1.0007479375618742,1.0157306100110333,1.0036604042392765,1.020870633912066
cart,1000,5,4,0.4,6.0,gamma,2,70,0,0,-0.011587611662492558,-0.03992999281500542,0.007974659515608495,0.019599069763806654,0.4325468875671041,0.4209592759046115,0.4162600908980627,0.3763300980830573,1.0404059184872334,1.048380578002842,1.0416077206177428,1.0612067903815494
cart,1000,5,4,0.4,6.0,gamma,3,70,0,0,-0.001819834852083313,-0.0032736769773075713,0.002231068673751002,0.02040824650135975,0.4146232359149804,0.4128034010628971,0.4048886156422427,0.40161493866493514,1.0832017377798817,1.0854328064536327,1.0932967510442635,1.1137049975456232
cart,1000,5,4,0.4,6.0,gamma,4,70,0,0,0.006182923979518751,0.03161395761861713,0.0038330223671851904,-0.09581370563303837,0.4183207050238038,0.42450362900332256,0.3930468197466324,0.42466077736524954,1.1151163152170833,1.1189493375842685,1.212926800508248,1.1171130948752097
cart,1000,5,4,0.4,6.0,gamma,5,70,1,1,-0.054642467618407575,-0.07628551742104761,0.08248037397011343,0.10491029820713171,0.49960239849345595,0.44495993087504837,0.49992844369224,0.4236429262711924,1.051170318678424,1.1336506926485375,1.0517374369407055,1.1566477351478373
cart,1000,5,4,0.0,10.0,gamma,1,61,1,1,-0.015022534951822153,-0.014829200602104242,0.02910182681809792,0.02939554399397326,0.653453007351275,0.6384304723994528,0.6529419032778271,0.6381127026757228,0.6254886773826944,0.6545905042007923,0.6263096135937039,0.6557051575876771
cart,1000,5,4,0.0,10.0,gamma,2,61,0,0,-0.009615891901130769,0.0015015892604072212,0.015266172943383727,0.0073995113910156896,0.5375862633742963,0.5279703714731655,0.5253824059434766,0.5268839952038838,0.8512318923347445,0.8664980652781282,0.86011386099626,0.8675133723872757
cart,1000,5,4,0.0,10.0,gamma,3,61,1,1,-0.016063722842505013,-0.016846446884680844,0.03228447152766045,0.032898004698858396,0.6739842310345735,0.6579205081920685,0.6739842310345735,0.6571377841498927,0.6650210387749007,0.6973055103025612,0.6650210387749007,0.6979190434737591
cart,1000,5,4,0.0,10.0,gamma,4,61,1,1,-0.019590763948958645,-0.027015994403379318,0.04245209546911444,0.05179994064334581,0.5947009909089663,0.5751102269600077,0.5920168224250628,0.5650008280216835,0.8179455649789514,0.8603976604480659,0.8213131040695587,0.8731130447129045
cart,1000,5,4,0.0,10.0,gamma,5,61,1,1,0.002907569570065993,0.002642236420995925,-0.0037057944824751,-0.003537161939971001,0.6945668495950829,0.6974744191651489,0.6945668495950829,0.6972090860160788,0.5601242932385398,0.5564184987560647,0.5601242932385398,0.5565871312985688
cart,1000,5,3,0.0,2.0,gamma,1,96,0,0,-0.02293849526319114,0.03380742949639057,-0.05589102123531964,0.021220560718061554,0.18605804616956562,0.16311955090637448,0.13084728999079637,0.16465471948718693,1.8036651397394639,1.7477741185041442,1.8000375139106046,1.8212580746286662
cart,1000,5,3,0.0,2.0,gamma,2,96,0,0,0.025506949109971172,-0.007589683526581598,0.024981785959483638,-0.07550302021298982,0.18320879923213448,0.20871574834210566,0.15033581314618358,0.14274612961960198,1.6926304121241786,1.7176121980836623,1.8136686195752059,1.738165599362216
cart,1000,5,3,0.0,2.0,gamma,3,96,0,0,-0.0001835001003152592,0.004642167475068598,0.003466650542189198,-0.023740392225934936,0.22321664931178442,0.22303314921146916,0.1504333423399905,0.1550755098150591,1.653771301890563,1.6572379524327523,1.6674153025805414,1.6436749103546064
cart,1000,5,3,0.0,2.0,gamma,4,96,1,1,0.036031469892702894,0.056153905847111496,0.04488729509659328,0.027722503479630012,0.19249366945281265,0.22852513934551555,0.1472124164210829,0.2033663222681944,1.6804877213293201,1.7253750164259134,1.7447446733526066,1.7724671768322366
cart,1000,5,3,0.0,2.0,gamma,5,96,0,1,0.005805966680264452,0.02476331133735818,-0.010617282676410378,0.13118838387073417,0.18792579588382025,0.1937317625640847,0.14541066828166396,0.17017397961902214,1.6851544532220262,1.6745371705456158,1.7339256354853292,1.8651140193560634
cart,1000,5,4,0.0,0.1,gamma,1,60,0,0,0.03776772335673051,0.04245805643146533,0.07189598191779378,0.1096098746809473,0.19700806706456758,0.2347757904212981,0.15284969582008762,0.19530775225155295,1.710774942380124,1.7826709242979177,1.742145671443985,1.8517555461249322
cart,1000,5,4,0.0,0.1,gamma,2,60,0,0,-0.005612524702167332,0.026632607751889248,-0.0027041637799960494,0.1212181458824877,0.21147739345190314,0.2058648687497358,0.15948954464021295,0.1861221523921022,1.751743872309018,1.749039708529022,1.7938419835250516,1.9150601294075393
cart,1000,5,4,0.0,0.1,gamma,3,60,0,0,-0.0012561768483913271,0.030586219357282812,-0.0633856726798585,0.21879927799995835,0.21426995503599222,0.2130137781876009,0.15398239716624865,0.18456861652353146,1.788895235122294,1.7255095624424355,1.6933680900325108,1.9121673680324691
cart,1000,5,4,0.0,0.1,gamma,4,60,0,0,-0.003495516782517666,0.029573154021828474,0.002979311010305352,0.12572527476843165,0.19988251654322067,0.196386999760703,0.13551320312893478,0.16508635715076325,1.7144749674928412,1.7174542785031466,1.7266513702714845,1.8523766450399162
cart,1000,5,4,0.0,0.1,gamma,5,60,0,0,0.002945610436887347,0.004715792985088785,0.0512835862030816,-0.046463904162612035,0.19602456576891872,0.19897017620580607,0.14469590988022993,0.1494117028653187,1.6819548611752215,1.7332384473783031,1.784789058015404,1.738325153852792
cart,1000,5,2,0.0,2.0,normal,1,76,1,1,0.005414296664904006,0.027021121966135875,-0.0128958751930488,-0.06435894562801137,0.20012499887425894,0.20553929553916295,0.1474382406575988,0.17445936262373468,1.8784229625998092,1.8655270874067604,1.934521866614316,1.8701629209863047
cart,1000,5,2,0.0,2.0,normal,2,76,1,1,-0.017190797461956647,-0.00889324947619835,0.025705814019360895,0.018302818877468097,0.1974902571771077,0.18029945971515104,0.15625447622874902,0.14736122675255067,1.8751759731206499,1.9008817871400108,1.9254867625014092,1.9437895813788773
cart,1000,5,2,0.0,2.0,normal,3,76,1,1,-0.006941364856274668,0.015257263241231112,0.0012699387810775065,-0.015801153606221696,0.19969952661050974,0.19275816175423507,0.14449935043973913,0.15975661368097024,1.8751389227621593,1.8764088615432368,1.9453589349083684,1.9295577813021467
cart,1000,5,2,0.0,2.0,normal,4,76,1,1,0.005236519018719105,0.002271968230287469,-0.014141214830177606,0.00038987514471067186,0.16637110939511215,0.17160762841383126,0.12722745045362455,0.12949941868391202,1.920588078480673,1.9064468636504954,1.9710365144404705,1.9714263895851811
cart,1000,5,2,0.0,2.0,normal,5,76,1,1,-0.0015629960347893213,-0.009833229421852191,-0.000756229232037775,0.01633030536075397,0.2062153981583474,0.2046524021235581,0.18123726888657007,0.17140403946471788,1.8644118931738594,1.8636556639418216,1.8870570057762177,1.9033873111369717
cart,1000,5,3,0.4,0.1,normal,1,46,0,0,0.0021138693263725306,0.05464145957242034,0.02504483938848323,0.019186494268927268,0.1941954818625528,0.19630935118892534,0.13744114438714394,0.19208260395956428,1.6280184307735759,1.6530632701620591,1.6635064725329212,1.6826929668018484
cart,1000,5,3,0.4,0.1,normal,2,46,0,0,0.00012762839675839466,0.01085477731738041,0.0017141617189084801,-0.029843282874364885,0.18550418746466638,0.18563181586142477,0.13934414181873153,0.15019891913611194,1.6225167478860145,1.624230909604923,1.6927901433427455,1.6629468604683806
cart,1000,5,3,0.4,0.1,normal,3,46,0,0,0.013324617373716818,0.018349649495734977,-0.027985322093968756,-0.012283940954535222,0.17006770491112724,0.18339232228484406,0.14121849944390807,0.15956814893964305,1.64924937297263,1.6212640508786613,1.6793080803051497,1.6670241393506144
cart,1000,5,3,0.4,0.1,normal,4,46,0,0,0.007090935349128358,0.07575057996289486,-0.022927925294054186,-0.14824375025650238,0.18716411589842136,0.19425505124754971,0.12062920332944504,0.1963797832923399,1.6293835536475758,1.6064556283535216,1.710932529455338,1.5626887791988355
cart,1000,5,3,0.4,0.1,normal,5,46,0,0,0.026568471141220462,0.018051338717041926,0.005201238878133507,-0.0031995979207890546,0.17825132661016016,0.20481979775138062,0.14957128786809215,0.16762262658513408,1.6137474919012913,1.6189487307794248,1.6505926924695615,1.6473930945487725
cart,1000,5,3,0.4,10.0,normal,1,50,1,1,-0.0036136023575081833,-0.004184860267837931,0.005548928290845412,0.006043488063256719,0.5691925472193428,0.5655789448618346,0.5691925472193428,0.5650076869515048,1.0728814433112461,1.0784303716020915,1.0728814433112461,1.0789249313745028
cart,1000,5,3,0.4,10.0,normal,2,50,1,1,-0.012024067716977394,-0.012008972952319508,0.015237498052403597,0.01584141484388324,0.6191590575362529,0.6071349898192755,0.6189347424443431,0.6069257694920236,0.8595446737667226,0.8747821718191262,0.8598292148731305,0.8756706297170137
cart,1000,5,3,0.4,10.0,normal,3,50,1,1,-0.0039903664038749564,-0.0039903664038749564,0.005517603954144024,0.005517603954144024,0.6650341594424767,0.6610437930386017,0.6650341594424767,0.6610437930386017,0.81981694875427,0.825334552708414,0.81981694875427,0.825334552708414
cart,1000,5,3,0.4,10.0,normal,4,50,1,1,-0.004278054795674557,-0.004278054795674557,0.01649199584697214,0.01649199584697214,0.668695700507214,0.6644176457115395,0.668695700507214,0.6644176457115395,0.7043706020936381,0.7208625979406103,0.7043706020936381,0.7208625979406103
cart,1000,5,3,0.4,10.0,normal,5,50,1,1,0.022550545803780575,0.021793916023036708,-0.044591722256396515,-0.04422479868036011,0.6265626872082485,0.6491132330120291,0.6265098637149338,0.6483037797379705,0.7582668376053089,0.7136751153489124,0.7585702679036063,0.7143454692232462
cart,1000,5,3,0.0,10.0,normal,1,18,1,1,-0.010909716399397418,-0.016800329757371557,0.0175027945254862,0.02270855700398089,0.540571821785727,0.5296621053863296,0.540571821785727,0.5237714920283555,1.069018657440304,1.0865214519657902,1.069018657440304,1.0917272144442849
cart,1000,5,3,0.0,10.0,normal,2,18,1,1,-0.000715861649018712,-0.000715861649018712,0.0076479329378632555,0.0076479329378632555,0.699225038783902,0.6985091771348833,0.699225038783902,0.6985091771348833,0.665332172834012,0.6729801057718753,0.665332172834012,0.6729801057718753
cart,1000,5,3,0.0,10.0,normal,3,18,1,1,0.003329765020335995,0.003329765020335995,-0.013024856469136536,-0.013024856469136648,0.6960077712730254,0.6993375362933614,0.6960077712730254,0.6993375362933614,0.6631333827405713,0.6501085262714348,0.6631333827405713,0.6501085262714347
cart,1000,5,3,0.0,10.0,normal,4,18,1,1,-0.016631703763323125,-0.016631703763323125,0.026089509573784087,0.026089509573784087,0.6438540327322053,0.6272223289688822,0.6438540327322053,0.6272223289688822,0.8175943332125385,0.8436838427863226,0.8175943332125385,0.8436838427863226
cart,1000,5,3,0.0,10.0,normal,5,18,1,1,-0.0017209303941938536,-0.002993605981709946,0.001658350895050953,0.003866906419913718,0.5959869162705552,0.5942659858763614,0.5958990472795701,0.5929054412978602,0.8916552030618791,0.89331355395693,0.8916810675994316,0.8955479740193453
cart,1000,5,3,0.4,6.0,normal,1,24,1,1,-0.02076558892440239,-0.027082875599931333,0.03844250734699517,0.04914052886783615,0.35039323522076743,0.32962764629636504,0.3448297144675312,0.31774683886759986,1.4404342583206544,1.4788767656676496,1.4614252672269867,1.5105657960948229
cart,1000,5,3,0.4,6.0,normal,2,24,1,1,-0.008147942338133152,-0.03537367925678048,0.012684058167118817,0.021366453892095016,0.47300700521798766,0.4648590628798545,0.46861444231111066,0.4332407630543302,1.1526835882588642,1.165367646425983,1.1588773346632602,1.1802437885553552
cart,1000,5,3,0.4,6.0,normal,3,24,1,1,-0.03119527545761852,-0.03347494758053732,0.06894076286320505,0.07121750610618993,0.4811524234111721,0.44995714795355357,0.48078731326513235,0.44731236568459504,1.2036790803774957,1.2726198432407008,1.2040406365129903,1.2752581426191802
cart,1000,5,3,0.4,6.0,normal,4,24,0,0,-0.006284654729618644,-0.01860179367751852,0.00054032217265787,0.017489235843644257,0.4338313457241435,0.42754669099452486,0.4316540775041657,0.41305228382664716,1.1460102520861493,1.1465505742588071,1.14797158872424,1.1654608245678844
cart,1000,5,3,0.4,6.0,normal,5,24,1,1,0.01546978084224615,0.012266438288822956,-0.018649905907465847,-0.016184862022020186,0.4277597950248237,0.44322957586706985,0.42340736527106665,0.4356738035598896,1.2587909709402747,1.2401410650328089,1.2678077373350183,1.251622875312998
cart,1000,5,2,0.0,6.0,normal,1,80,1,1,-0.0011606884792292882,-0.00649015501904221,0.004288228473093403,0.01273958937368036,0.44660173433517125,0.44544104585594196,0.44455617062467784,0.43806601560563563,1.4716819008831574,1.4759701293562508,1.474010993879856,1.4867505832535364
cart,1000,5,2,0.0,6.0,normal,2,80,1,1,-0.009903477084566015,-0.01038868647614527,0.010314756974361128,0.011587464218482113,0.41580957435358584,0.4059060972690198,0.41472713395526045,0.4043384474791152,1.5365974145623318,1.546912171536693,1.537971567321546,1.549559031540028
cart,1000,5,2,0.0,6.0,normal,3,80,1,1,-0.009901210025487384,-0.02100514860654512,0.002608244504980206,0.012683409175025862,0.40286385222259696,0.3929626421971096,0.40065005823283034,0.3796449096262852,1.5466394496883216,1.5492476941933018,1.5497720986971335,1.5624555078721594
cart,1000,5,2,0.0,6.0,normal,4,80,1,1,-0.018772363130497738,-0.02392606780748452,0.0327352571618178,0.039460201469827094,0.49742855560720467,0.47865619247670693,0.49632531239879235,0.47239924459130783,1.3587513047779232,1.391486561939741,1.3599602987023962,1.3994205001722233
cart,1000,5,2,0.0,6.0,normal,5,80,1,1,-0.01743740789906234,-0.02348707246459386,0.036946550585182036,0.044833416075669597,0.43776971562763445,0.4203323077285721,0.43747274933696606,0.4139856768723722,1.487481426447996,1.5244279770331781,1.487707620099998,1.5325410361756675
cart,1000,5,4,0.4,10.0,gamma,1,78,0,0,-0.0011066386016268526,-0.0253353440011041,-0.013443260591672113,0.015500385517531301,0.510372327166604,0.5092656885649771,0.5119670714687276,0.48663172746762345,0.9319758272913938,0.9185325666997217,0.9390621634547303,0.9545625489722616
cart,1000,5,4,0.4,10.0,gamma,2,78,1,1,0.003153605260927117,0.000537542364705601,-0.00518099015138529,-0.0003590378904957392,0.6431628848189684,0.6463164900798956,0.6425581602526707,0.6430957026173763,0.7380106523988581,0.7328296622474728,0.7397384365798392,0.7393793986893434
cart,1000,5,4,0.4,10.0,gamma,3,78,1,1,-0.006956428381498236,-0.006151938824812686,0.017045333653740502,0.016548524221578043,0.6947776540402167,0.6878212256587185,0.6936645129009092,0.6875125740760966,0.5812221929509362,0.5982675266046767,0.5822588197328534,0.5988073439544315
cart,1000,5,4,0.4,10.0,gamma,4,78,1,1,0.012615841032332042,0.013076122749717922,-0.02527562580556264,-0.026603610060479177,0.6310094959263629,0.643625336958695,0.630549214208977,0.643625336958695,0.6807292875799249,0.6554536617743623,0.6820572718348415,0.6554536617743624
cart,1000,5,4,0.4,10.0,gamma,5,78,1,1,-0.011208841843570516,-0.010427698171261435,0.013914626112289996,0.0122802458127097,0.5872278129537701,0.5760189711101996,0.5858543165248518,0.5754266183535903,0.9096932227055832,0.9236078488178732,0.9123553271254885,0.9246355729381982
cart,1000,5,4,0.0,2.0,gamma,1,6,0,0,-0.008743416876842158,-0.030398384733802186,0.00337247450446454,-0.03773277083640014,0.2126481952867635,0.20390477840992133,0.17006293982617726,0.13966455509237508,1.607420071249994,1.6107925457544585,1.696148751752292,1.6584159809158918
cart,1000,5,4,0.0,2.0,gamma,2,6,0,0,0.020111396510240936,-0.004398108991789773,0.0020696665725739027,-0.1432644416561859,0.18727852617771748,0.20738992268795842,0.1628683075666827,0.15847019857489292,1.657370313634761,1.659439980207335,1.86176189021524,1.718497448559054
cart,1000,5,4,0.0,2.0,gamma,3,6,0,0,0.0038835080249683407,-0.02093311447024776,-0.008665914079037051,-0.030043128100771366,0.20486469252177386,0.2087482005467422,0.16142963780360076,0.140496523333353,1.6077908345358818,1.5991249204568447,1.6748448941685825,1.6448017660678111
